NUTS0_code,process,month,daytype,hour,load
AT,food_and_tobacco,6,0,5,114.75616121700001
AT,food_and_tobacco,6,0,6,114.75616121700001
AT,food_and_tobacco,6,0,7,116.85841641
AT,food_and_tobacco,6,0,8,117.714470605
AT,food_and_tobacco,6,0,9,118.855876198
AT,food_and_tobacco,6,0,10,118.855876198
AT,food_and_tobacco,6,0,11,118.855876198
AT,food_and_tobacco,6,0,12,118.855876198
AT,food_and_tobacco,6,0,13,118.855876198
AT,food_and_tobacco,6,0,14,118.855876198
AT,food_and_tobacco,6,0,15,117.714470605
AT,food_and_tobacco,6,0,16,116.85841641
AT,food_and_tobacco,6,0,17,116.00236221499999
AT,food_and_tobacco,6,0,18,116.00236221499999
AT,food_and_tobacco,6,0,19,116.00236221499999
AT,food_and_tobacco,6,0,20,116.00236221499999
AT,food_and_tobacco,6,0,21,116.00236221499999
AT,food_and_tobacco,6,0,22,116.00236221499999
AT,food_and_tobacco,6,0,23,114.75616121700001
AT,food_and_tobacco,6,0,24,114.75616121700001
AT,food_and_tobacco,6,1,1,112.227731797
AT,food_and_tobacco,6,1,2,112.227731797
AT,food_and_tobacco,6,1,3,112.227731797
AT,food_and_tobacco,6,1,4,112.227731797
AT,food_and_tobacco,6,1,5,112.227731797
AT,food_and_tobacco,6,1,6,112.227731797
AT,food_and_tobacco,6,1,7,114.283667874
AT,food_and_tobacco,6,1,8,115.120860576
AT,food_and_tobacco,6,1,9,116.23711751
AT,food_and_tobacco,6,1,10,116.23711751
AT,food_and_tobacco,6,1,11,116.23711751
AT,food_and_tobacco,6,1,12,116.23711751
AT,food_and_tobacco,6,1,13,116.23711751
AT,food_and_tobacco,6,1,14,116.23711751
AT,food_and_tobacco,6,1,15,115.120860576
AT,food_and_tobacco,6,1,16,114.283667874
AT,food_and_tobacco,6,1,17,113.446475173
AT,food_and_tobacco,6,1,18,113.446475173
AT,food_and_tobacco,6,1,19,113.446475173
AT,food_and_tobacco,6,1,20,113.446475173
AT,food_and_tobacco,6,1,21,113.446475173
AT,food_and_tobacco,6,1,22,113.446475173
AT,food_and_tobacco,6,1,23,112.227731797
AT,food_and_tobacco,6,1,24,112.227731797
AT,food_and_tobacco,6,2,1,111.73101354100001
AT,food_and_tobacco,6,2,2,111.73101354100001
AT,food_and_tobacco,6,2,3,111.73101354100001
AT,food_and_tobacco,6,2,4,111.73101354100001
AT,food_and_tobacco,6,2,5,111.73101354100001
AT,food_and_tobacco,6,2,6,111.73101354100001
AT,food_and_tobacco,6,2,7,113.77785007499999
AT,food_and_tobacco,6,2,8,114.611337374
AT,food_and_tobacco,6,2,9,115.722653773
AT,food_and_tobacco,6,2,10,115.722653773
AT,food_and_tobacco,6,2,11,115.722653773
AT,food_and_tobacco,6,2,12,115.722653773
AT,food_and_tobacco,6,2,13,115.722653773
AT,food_and_tobacco,6,2,14,115.722653773
AT,food_and_tobacco,6,2,15,114.611337374
AT,food_and_tobacco,6,2,16,113.77785007499999
AT,food_and_tobacco,6,2,17,112.944362776
AT,food_and_tobacco,6,2,18,112.944362776
AT,food_and_tobacco,6,2,19,112.944362776
AT,food_and_tobacco,6,2,20,112.944362776
AT,food_and_tobacco,6,2,21,112.944362776
AT,food_and_tobacco,6,2,22,112.944362776
AT,food_and_tobacco,6,2,23,111.73101354100001
AT,food_and_tobacco,6,2,24,111.73101354100001
AT,food_and_tobacco,7,0,1,116.673269311
AT,food_and_tobacco,7,0,2,116.673269311
AT,food_and_tobacco,7,0,3,116.673269311
AT,food_and_tobacco,7,0,4,116.673269311
AT,food_and_tobacco,7,0,5,116.673269311
AT,food_and_tobacco,7,0,6,116.673269311
AT,food_and_tobacco,7,0,7,118.810644626
AT,food_and_tobacco,7,0,8,119.681000001
AT,food_and_tobacco,7,0,9,120.841473833
AT,food_and_tobacco,7,0,10,120.841473833
AT,food_and_tobacco,7,0,11,120.841473833
AT,food_and_tobacco,7,0,12,120.841473833
AT,food_and_tobacco,7,0,13,120.841473833
AT,food_and_tobacco,7,0,14,120.841473833
AT,food_and_tobacco,7,0,15,119.681000001
AT,food_and_tobacco,7,0,16,118.810644626
AT,food_and_tobacco,7,0,17,117.940289252
AT,food_and_tobacco,7,0,18,117.940289252
AT,food_and_tobacco,7,0,19,117.940289252
AT,food_and_tobacco,7,0,20,117.940289252
AT,food_and_tobacco,7,0,21,117.940289252
AT,food_and_tobacco,7,0,22,117.940289252
AT,food_and_tobacco,7,0,23,116.673269311
AT,food_and_tobacco,7,0,24,116.673269311
AT,food_and_tobacco,7,1,1,114.10260013300001
AT,food_and_tobacco,7,1,2,114.10260013300001
AT,food_and_tobacco,7,1,3,114.10260013300001
AT,food_and_tobacco,7,1,4,114.10260013300001
AT,food_and_tobacco,7,1,5,114.10260013300001
AT,food_and_tobacco,7,1,6,114.10260013300001
AT,food_and_tobacco,7,1,7,116.19288252899999
AT,food_and_tobacco,7,1,8,117.04406131100001
AT,food_and_tobacco,7,1,9,118.178966353
AT,food_and_tobacco,7,1,10,118.178966353
AT,food_and_tobacco,7,1,11,118.178966353
AT,food_and_tobacco,7,1,12,118.178966353
AT,food_and_tobacco,7,1,13,118.178966353
AT,food_and_tobacco,7,1,14,118.178966353
AT,food_and_tobacco,7,1,15,117.04406131100001
AT,food_and_tobacco,7,1,16,116.19288252899999
AT,food_and_tobacco,7,1,17,115.341703747
AT,food_and_tobacco,7,1,18,115.341703747
AT,food_and_tobacco,7,1,19,115.341703747
AT,food_and_tobacco,7,1,20,115.341703747
AT,food_and_tobacco,7,1,21,115.341703747
AT,food_and_tobacco,7,1,22,115.341703747
AT,food_and_tobacco,7,1,23,114.10260013300001
AT,food_and_tobacco,7,1,24,114.10260013300001
AT,food_and_tobacco,7,2,1,113.597583737
AT,food_and_tobacco,7,2,2,113.597583737
AT,food_and_tobacco,7,2,3,113.597583737
AT,food_and_tobacco,7,2,4,113.597583737
AT,food_and_tobacco,7,2,5,113.597583737
AT,food_and_tobacco,7,2,6,113.597583737
AT,food_and_tobacco,7,2,7,115.678614575
AT,food_and_tobacco,7,2,8,116.52602605199999
AT,food_and_tobacco,7,2,9,117.65590802099999
AT,food_and_tobacco,7,2,10,117.65590802099999
AT,food_and_tobacco,7,2,11,117.65590802099999
AT,food_and_tobacco,7,2,12,117.65590802099999
AT,food_and_tobacco,7,2,13,117.65590802099999
AT,food_and_tobacco,7,2,14,117.65590802099999
AT,food_and_tobacco,7,2,15,116.52602605199999
AT,food_and_tobacco,7,2,16,115.678614575
AT,food_and_tobacco,7,2,17,114.831203097
AT,food_and_tobacco,7,2,18,114.831203097
AT,food_and_tobacco,7,2,19,114.831203097
AT,food_and_tobacco,7,2,20,114.831203097
AT,food_and_tobacco,7,2,21,114.831203097
AT,food_and_tobacco,7,2,22,114.831203097
AT,food_and_tobacco,7,2,23,113.597583737
AT,food_and_tobacco,7,2,24,113.597583737
AT,food_and_tobacco,8,0,1,113.26509284500001
AT,food_and_tobacco,8,0,2,113.26509284500001
AT,food_and_tobacco,8,0,3,113.26509284500001
AT,food_and_tobacco,8,0,4,113.26509284500001
AT,food_and_tobacco,8,0,5,113.26509284500001
AT,food_and_tobacco,8,0,6,113.26509284500001
AT,food_and_tobacco,8,0,7,115.340032674
AT,food_and_tobacco,8,0,8,116.184963846
AT,food_and_tobacco,8,0,9,117.311538743
AT,food_and_tobacco,8,0,10,117.311538743
AT,food_and_tobacco,8,0,11,117.311538743
AT,food_and_tobacco,8,0,12,117.311538743
AT,food_and_tobacco,8,0,13,117.311538743
AT,food_and_tobacco,8,0,14,117.311538743
AT,food_and_tobacco,8,0,15,116.184963846
AT,food_and_tobacco,8,0,16,115.340032674
AT,food_and_tobacco,8,0,17,114.495101501
AT,food_and_tobacco,8,0,18,114.495101501
AT,food_and_tobacco,8,0,19,114.495101501
AT,food_and_tobacco,8,0,20,114.495101501
AT,food_and_tobacco,8,0,21,114.495101501
AT,food_and_tobacco,8,0,22,114.495101501
AT,food_and_tobacco,8,0,23,113.26509284500001
AT,food_and_tobacco,8,0,24,113.26509284500001
AT,food_and_tobacco,8,1,1,110.769516224
AT,food_and_tobacco,8,1,2,110.769516224
AT,food_and_tobacco,8,1,3,110.769516224
AT,food_and_tobacco,8,1,4,110.769516224
AT,food_and_tobacco,8,1,5,110.769516224
AT,food_and_tobacco,8,1,6,110.769516224
AT,food_and_tobacco,8,1,7,112.798738779
AT,food_and_tobacco,8,1,8,113.625053532
AT,food_and_tobacco,8,1,9,114.726806536
AT,food_and_tobacco,8,1,10,114.726806536
AT,food_and_tobacco,8,1,11,114.726806536
AT,food_and_tobacco,8,1,12,114.726806536
AT,food_and_tobacco,8,1,13,114.726806536
AT,food_and_tobacco,8,1,14,114.726806536
AT,food_and_tobacco,8,1,15,113.625053532
AT,food_and_tobacco,8,1,16,112.798738779
AT,food_and_tobacco,8,1,17,111.972424026
AT,food_and_tobacco,8,1,18,111.972424026
AT,food_and_tobacco,8,1,19,111.972424026
AT,food_and_tobacco,8,1,20,111.972424026
AT,food_and_tobacco,8,1,21,111.972424026
AT,food_and_tobacco,8,1,22,111.972424026
AT,food_and_tobacco,8,1,23,110.769516224
AT,food_and_tobacco,8,1,24,110.769516224
AT,food_and_tobacco,8,2,1,110.27925200700001
AT,food_and_tobacco,8,2,2,110.27925200700001
AT,food_and_tobacco,8,2,3,110.27925200700001
AT,food_and_tobacco,8,2,4,110.27925200700001
AT,food_and_tobacco,8,2,5,110.27925200700001
AT,food_and_tobacco,8,2,6,110.27925200700001
AT,food_and_tobacco,8,2,7,112.299493254
AT,food_and_tobacco,8,2,8,113.12215075
AT,food_and_tobacco,8,2,9,114.219027412
AT,food_and_tobacco,8,2,10,114.219027412
AT,food_and_tobacco,8,2,11,114.219027412
AT,food_and_tobacco,8,2,12,114.219027412
AT,food_and_tobacco,8,2,13,114.219027412
AT,food_and_tobacco,8,2,14,114.219027412
