NUTS0_code,process,month,daytype,hour,load
LT,iron_and_steel,1,1,24,112.909526501
LT,iron_and_steel,1,2,1,112.03577126799999
LT,iron_and_steel,1,2,2,112.03577126799999
LT,iron_and_steel,1,2,3,112.03577126799999
LT,iron_and_steel,1,2,4,112.03577126799999
LT,iron_and_steel,1,2,5,112.03577126799999
LT,iron_and_steel,1,2,6,112.03577126799999
LT,iron_and_steel,1,2,7,114.305155362
LT,iron_and_steel,1,2,8,114.426544884
LT,iron_and_steel,1,2,9,114.58839758100001
LT,iron_and_steel,1,2,10,114.58839758100001
LT,iron_and_steel,1,2,11,114.58839758100001
LT,iron_and_steel,1,2,12,114.58839758100001
LT,iron_and_steel,1,2,13,114.58839758100001
LT,iron_and_steel,1,2,14,114.58839758100001
LT,iron_and_steel,1,2,15,114.426544884
LT,iron_and_steel,1,2,16,114.305155362
LT,iron_and_steel,1,2,17,114.183765839
LT,iron_and_steel,1,2,18,114.183765839
LT,iron_and_steel,1,2,19,114.183765839
LT,iron_and_steel,1,2,20,114.183765839
LT,iron_and_steel,1,2,21,114.183765839
LT,iron_and_steel,1,2,22,114.183765839
LT,iron_and_steel,1,2,23,112.03577126799999
LT,iron_and_steel,1,2,24,112.03577126799999
LT,iron_and_steel,2,0,1,112.68041578900001
LT,iron_and_steel,2,0,2,112.68041578900001
LT,iron_and_steel,2,0,3,112.68041578900001
LT,iron_and_steel,2,0,4,112.68041578900001
LT,iron_and_steel,2,0,5,112.68041578900001
LT,iron_and_steel,2,0,6,112.68041578900001
LT,iron_and_steel,2,0,7,114.96285773
LT,iron_and_steel,2,0,8,115.084945718
LT,iron_and_steel,2,0,9,115.247729702
LT,iron_and_steel,2,0,10,115.247729702
LT,iron_and_steel,2,0,11,115.247729702
LT,iron_and_steel,2,0,12,115.247729702
LT,iron_and_steel,2,0,13,115.247729702
LT,iron_and_steel,2,0,14,115.247729702
LT,iron_and_steel,2,0,15,115.084945718
LT,iron_and_steel,2,0,16,114.96285773
LT,iron_and_steel,2,0,17,114.84076974300001
LT,iron_and_steel,2,0,18,114.84076974300001
LT,iron_and_steel,2,0,19,114.84076974300001
LT,iron_and_steel,2,0,20,114.84076974300001
LT,iron_and_steel,2,0,21,114.84076974300001
LT,iron_and_steel,2,0,22,114.84076974300001
LT,iron_and_steel,2,0,23,112.68041578900001
LT,iron_and_steel,2,0,24,112.68041578900001
LT,iron_and_steel,2,1,1,112.680416279
LT,iron_and_steel,2,1,2,112.680416279
LT,iron_and_steel,2,1,3,112.680416279
LT,iron_and_steel,2,1,4,112.680416279
LT,iron_and_steel,2,1,5,112.680416279
LT,iron_and_steel,2,1,6,112.680416279
LT,iron_and_steel,2,1,7,114.96285823
LT,iron_and_steel,2,1,8,115.084946219
LT,iron_and_steel,2,1,9,115.247730203
LT,iron_and_steel,2,1,10,115.247730203
LT,iron_and_steel,2,1,11,115.247730203
LT,iron_and_steel,2,1,12,115.247730203
LT,iron_and_steel,2,1,13,115.247730203
LT,iron_and_steel,2,1,14,115.247730203
LT,iron_and_steel,2,1,15,115.084946219
LT,iron_and_steel,2,1,16,114.96285823
LT,iron_and_steel,2,1,17,114.840770242
LT,iron_and_steel,2,1,18,114.840770242
LT,iron_and_steel,2,1,19,114.840770242
LT,iron_and_steel,2,1,20,114.840770242
LT,iron_and_steel,2,1,21,114.840770242
LT,iron_and_steel,2,1,22,114.840770242
LT,iron_and_steel,2,1,23,112.680416279
LT,iron_and_steel,2,1,24,112.680416279
LT,iron_and_steel,2,2,1,111.80843402500001
LT,iron_and_steel,2,2,2,111.80843402500001
LT,iron_and_steel,2,2,3,111.80843402500001
LT,iron_and_steel,2,2,4,111.80843402500001
LT,iron_and_steel,2,2,5,111.80843402500001
LT,iron_and_steel,2,2,6,111.80843402500001
LT,iron_and_steel,2,2,7,114.073213201
LT,iron_and_steel,2,2,8,114.194356406
LT,iron_and_steel,2,2,9,114.35588068
LT,iron_and_steel,2,2,10,114.35588068
LT,iron_and_steel,2,2,11,114.35588068
LT,iron_and_steel,2,2,12,114.35588068
LT,iron_and_steel,2,2,13,114.35588068
LT,iron_and_steel,2,2,14,114.35588068
LT,iron_and_steel,2,2,15,114.194356406
LT,iron_and_steel,2,2,16,114.073213201
LT,iron_and_steel,2,2,17,113.952069996
LT,iron_and_steel,2,2,18,113.952069996
LT,iron_and_steel,2,2,19,113.952069996
LT,iron_and_steel,2,2,20,113.952069996
LT,iron_and_steel,2,2,21,113.952069996
LT,iron_and_steel,2,2,22,113.952069996
LT,iron_and_steel,2,2,23,111.80843402500001
LT,iron_and_steel,2,2,24,111.80843402500001
LT,iron_and_steel,3,0,1,112.025612628
LT,iron_and_steel,3,0,2,112.025612628
LT,iron_and_steel,3,0,3,112.025612628
LT,iron_and_steel,3,0,4,112.025612628
LT,iron_and_steel,3,0,5,112.025612628
LT,iron_and_steel,3,0,6,112.025612628
LT,iron_and_steel,3,0,7,114.29479094899999
LT,iron_and_steel,3,0,8,114.416169465
